,Covidence #,Study ID,Title,Short Title,Year,Organization(s)/Association(s),Country,Topic/Category,Grading Method,Overall guideline assessment: Rate the overall quality of this guideline.,Number of LoE levels,Number of SoR levels,Recommendation,LoE (Text),LoE (Number),SoR (Text),SoR (Number),Specific target group?,LoE (scaled),Source,AI Clustering
771,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Eine Behandlung von Agitation und Aggression mit Valproat wird nicht empfohlen.,Ib,5,B,3,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",9
772,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Es gibt Hinweise auf eine günstige Wirkung von Carbamazepin auf Agitation und Aggression. Carbamazepin kann nach fehlendem Ansprechen anderer Therapien empfohlen werden. Es ist auf Medikamenteninteraktionen zu achten.,Ib,5,0,2,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",3
773,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Aripiprazol kann aufgrund seiner Wirksamkeit gegen Agitation und Aggression als alternative Substanz empfohlen werden.,Ia,6,0,2,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",3
774,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Die Datenlage zu einer Add-on-Behandlung mit Memantin bei Patienten mit schwerer Alzheimer-Demenz, die Donepezil erhalten, ist widersprüchlich. Eine Add-on-Behandlung kann erwogen werden.",Ib,5,0,4,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",25
775,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Olanzapin soll aufgrund des anticholinergen Nebenwirkungsprofils und heterogener Datenlage bezüglich Wirksamkeit nicht zur Behandlung von agitiertem und aggressivem Verhalten bei Patienten mit Demenz eingesetzt werden.,Ia,6,A,4,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",9
776,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Wenn zur Behandlung von agitiertem und aggressivem Verhalten Antipsychotika erforderlich werden, dann sollte Risperidon bevorzugt werden.",Ia,6,B,3,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",21
777,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Für eine Add-on-Behandlung mit Memantin bei Patienten mit einer Alzheimer-Demenz im leichten bis oberen mittelschweren Bereich (Mini-Mental-Status-Test (MMST): 15-22 Punkte), die bereits einen Acetylcholinesterase-Hemmer erhalten, wurde keine Überlegenheit gegenüber einer Monotherapie mit einem Acetylcholinesterase-Hemmer gezeigt. Sie wird daher nicht empfohlen.",Ib,5,B,3,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",25
778,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Haloperidol wird aufgrund fehlender Evidenz für Wirksamkeit nicht zur Behandlung von Agitation empfohlen. Es gibt Hinweise auf Wirksamkeit von Haloperidol auf aggressives Verhalten mit geringer Effektstärke. Unter Beachtung der Risiken (extrapyramidale Nebenwirkungen, zerebrovaskuläre Ereignisse, erhöhte Mortalität) kann der Einsatz bei diesem Zielsymptom erwogen werden.",Ia,6,A,4,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",3
779,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Für eine Add-on-Behandlung mit Memantin bei Patienten mit mittelschwerer Alzheimer-Demenz (Mini-Mental-Status-Test (MMST): 10-14 Punkte), die bereits einen Acetylcholinesterase-Hemmer erhalten, liegt keine überzeugende Evidenz vor. Es kann keine Empfehlung gegeben werden.",Ib,5,B,3,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",25
780,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Es gibt Hinweise für die Wirksamkeit einer medikamentösen antidepressiven Therapie bei Patienten mit Demenz und Depression. Bei der Ersteinstellung und Umstellung sollten trizyklische Antidepressiva aufgrund des Nebenwirkungsprofils nicht eingesetzt werden.,Ib,5,B,3,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",21
781,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Es gibt Hinweise für die Wirksamkeit von Ginkgo Biloba EGb 761 auf Kognition bei Patienten mit leichter bis mittelgradiger Alzheimer-Demenz oder vaskulärer Demenz und nicht-psychotischen Verhaltenssymptomen. Eine Behandlung kann erwogen werden.,Ia,6,0,3,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",21
782,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Die Gabe von Antipsychotika bei Patienten mit Demenz ist wahrscheinlich mit einem erhöhten Risiko für Mortalität und für zerebrovaskuläre Ereignisse assoziiert. Es besteht wahrscheinlich ein differenzielles Risiko, wobei Haloperidol das höchste und Quetiapin das geringste Risiko hat. Das Risiko ist in den ersten Behandlungswochen am höchsten, besteht aber wahrscheinlich auch in der Langzeitbehandlung. Es besteht ferner wahrscheinlich das Risiko für beschleunigte kognitive Verschlechterung durch die Gabe von Antipsychotika bei Demenz. Patienten und rechtliche Vertreter müssen über dieses Risiko aufgeklärt werden. Die Behandlung soll mit der geringstmöglichen Dosis und über einen möglichst kurzen Zeitraum erfolgen. Der Behandlungsverlauf muss engmaschig kontrolliert werden.",Ia,6,A,4,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",21
783,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Eine Therapie der Alzheimer-Demenz mit Vitamin E wird wegen mangelnder Evidenz für Wirksamkeit und auf Grund des Nebenwirkungsrisikos nicht empfohlen.,Ib,5,A,2,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",9
784,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Für die antidementive Behandlung der Lewy-Körperchen-Demenz existiert keine zugelassene oder ausreichend belegte Medikation. Es gibt Hinweise für eine Wirksamkeit von Rivastigmin auf Verhaltenssymptome und von Donepezil auf Kognition, den klinischen Gesamteindruck und Verhaltenssymptome. Es gibt ferner Hinweise für die Wirksamkeit von Memantin auf den klinischen Gesamteindruck und Verhaltenssymptome, nicht aber auf Kognition. Entsprechende Behandlungsversuche können erwogen werden.",Ia,6,0,2,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",21
785,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Es gibt keine überzeugende Evidenz für eine Wirksamkeit von nichtsteroidalen Antiphlogistika (Rofecoxib, Naproxen, Diclofenac, Indomethacin) auf die Symptomatik der Alzheimer-Demenz. Eine Behandlung der Alzheimer-Demenz mit diesen Substanzen wird nicht empfohlen.",Ia,6,A,4,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",9
786,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Die Evidenz für eine Wirksamkeit von Piracetam, Nicergolin, Hydergin, Phosphatidylcholin (Lecithin), Nimodipin, Cerebrolysin und Selegilin bei Alzheimer-Demenz ist unzureichend. Eine Behandlung wird nicht empfohlen.",Ia,6,A,4,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",25
787,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Rivastigmin (Kapseln) ist zur antidementiven Behandlung der Demenz bei M. Parkinson im leichten und mittleren Stadium wirksam im Hinblick auf kognitive Störung und Alltagsfunktion und sollte eingesetzt werden. Es gibt Hinweise für die Wirksamkeit von Donepezil auf Kognition und klinischen Gesamteindruck bei der Demenz bei M. Parkinson.,Ia,6,B,3,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",25
788,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Es existiert keine zugelassene oder durch ausreichende Evidenz belegte medikamentöse symptomatische Therapie für vaskuläre Demenzformen, die einen regelhaften Einsatz rechtfertigen. Es gibt Hinweise für eine Wirksamkeit von Acetylcholinesterase-Hemmern und Memantin, insbesondere auf exekutive Funktionen bei Patienten mit subkortikaler vaskulärer Demenz. Im Einzelfall kann eine Therapie erwogen werden.",Ib,5,0,4,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",25
789,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Es existiert keine überzeugende Evidenz zur Behandlung kognitiver Symptome oder Verhaltenssymptome bei Patienten mit frontotemporaler Demenz. Es kann keine Behandlungsempfehlung gegeben werden.,IIb,3,B,3,,0.5,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",9
790,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,Ginkgo Biloba wird nicht zur Prävention von Demenz empfohlen.,Ib,5,B,3,,0.833333333333333,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",9
791,13367,,S3 Demenzen,Demenzen,2016,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde, Deutsche Gesellschaft für Neurologie",Germany,Delirium & Dementia,Other: modified NICE-SCIE,5,6,4,"Die günstige Wirkung von Risperidon auf psychotische Symptome bei Demenz ist belegt. Falls eine Behandlung mit Antipsychotika bei psychotischen Symptomen (Wahn, Halluzinationen) notwendig ist, wird eine Behandlung mit Risperidon (0,5-2 mg) empfohlen.",Ia,6,B,3,,1,"Deutsche Gesellschaft für Psychiatrie und Psychotherapie, Psychosomatik und Nervenheilkunde e.V. (DGPPN), Deutsche Gesellschaft für Neurologie e.V. (DGN). S3-Leitlinie Demenzen. 2016 Jan [cited 2021 Dec 18]; Available from: https://register.awmf.org/de/leitlinien/detail/038-013",21
